Product_Supermarket_Identifier,Product_Supermarket_Sales
FDP39_CHUKWUDI049,1858.1393943555886
FDP40_CHUKWUDI019,2.6839876243611798
FDP40_CHUKWUDI035,3987.730952925631
FDP44_CHUKWUDI035,3471.1141866499092
FDP44_CHUKWUDI045,4309.095736919437
FDP45_CHUKWUDI046,10479.814829206327
FDP45_CHUKWUDI049,11099.49939826189
FDP46_CHUKWUDI019,-541.0450131279649
FDP46_CHUKWUDI035,2987.5151386219077
FDP46_CHUKWUDI046,3898.778755529551
FDP49_CHUKWUDI018,11.773258473491296
FDP49_CHUKWUDI019,-1043.128724989947
FDP49_CHUKWUDI027,4445.326876039733
FDP49_CHUKWUDI045,2636.6168277040124
FDP49_CHUKWUDI046,2584.175482198363
FDP49_CHUKWUDI049,2050.863371570362
FDP52_CHUKWUDI018,10244.744308617781
FDP52_CHUKWUDI046,9525.871708069113
FDP56_CHUKWUDI017,2979.9137250129133
FDP56_CHUKWUDI018,-583.8416588959517
FDP56_CHUKWUDI027,3972.7292006511707
FDP56_CHUKWUDI045,2315.9708390732994
FDP56_CHUKWUDI049,1908.047994759865
FDP57_CHUKWUDI017,5083.072501978488
FDP57_CHUKWUDI035,3558.5718818559544
FDP57_CHUKWUDI045,4221.5543102748925
FDP58_CHUKWUDI018,9447.818682713201
FDP59_CHUKWUDI027,7388.728250379674
FDP59_CHUKWUDI045,4457.973595513962
FDP60_CHUKWUDI017,4962.885753789102
FDP60_CHUKWUDI027,7096.342802446452
FDP60_CHUKWUDI035,3338.0655873214127
FDP60_CHUKWUDI045,4205.560729231685
FDQ01_CHUKWUDI018,11473.883043145179
FDQ01_CHUKWUDI049,11070.58005656558
FDQ03_CHUKWUDI013,9080.921036394546
FDQ03_CHUKWUDI049,10330.540592448902
FDQ04_CHUKWUDI019,-1433.1859993295511
FDQ04_CHUKWUDI049,1237.4384596018353
FDQ07_CHUKWUDI018,9733.41438527091
FDQ07_CHUKWUDI046,9158.96566532168
FDQ08_CHUKWUDI017,3585.4985180653166
FDQ08_CHUKWUDI019,-834.3352396497503
FDQ08_CHUKWUDI027,5090.392695496208
FDQ08_CHUKWUDI035,1920.0988622995792
FDQ08_CHUKWUDI045,2986.285657405155
FDQ08_CHUKWUDI046,2821.6613685822813
FDQ09_CHUKWUDI027,7913.099934888189
FDQ09_CHUKWUDI035,3996.2053843813483
FDQ09_CHUKWUDI045,4780.486531952163
FDQ10_CHUKWUDI013,6535.098377122544
FDQ11_CHUKWUDI018,11848.191340505495
FDQ11_CHUKWUDI046,10518.133911181358
FDQ12_CHUKWUDI046,9707.975866021006
FDQ13_CHUKWUDI019,-583.5541837393539
FDQ13_CHUKWUDI027,6286.416964133619
FDQ13_CHUKWUDI035,2998.287682020571
FDQ13_CHUKWUDI045,3580.1323671313003
FDQ13_CHUKWUDI049,3299.3874710871605
FDQ15_CHUKWUDI027,5975.552859312622
FDQ15_CHUKWUDI035,2518.252931495779
FDQ15_CHUKWUDI046,3761.0914846021915
FDQ15_CHUKWUDI049,3260.9355307964142
FDQ16_CHUKWUDI017,5272.499121204484
FDQ16_CHUKWUDI035,3771.119428104721
FDQ16_CHUKWUDI045,4701.315158083104
FDQ19_CHUKWUDI010,2993.252064779401
FDQ19_CHUKWUDI013,9221.766950393794
FDQ20_CHUKWUDI017,2614.1874526670435
FDQ20_CHUKWUDI027,3616.3455311001744
FDQ20_CHUKWUDI035,906.8997171444353
FDQ20_CHUKWUDI045,2100.4567510301713
FDQ21_CHUKWUDI045,4993.0584414500045
FDQ22_CHUKWUDI027,3650.388427135884
FDQ22_CHUKWUDI045,2068.5230204582913
FDQ22_CHUKWUDI049,1347.9427155792946
FDQ23_CHUKWUDI017,5041.518336558598
FDQ23_CHUKWUDI019,-247.11697168531828
FDQ23_CHUKWUDI027,7301.898111571325
FDQ23_CHUKWUDI035,3384.91635259497
FDQ24_CHUKWUDI013,9328.974433596362
FDQ24_CHUKWUDI018,11340.795565231238
FDQ26_CHUKWUDI017,3488.041519106715
FDQ26_CHUKWUDI018,111.17331092769746
FDQ26_CHUKWUDI027,4616.848713855492
FDQ26_CHUKWUDI035,1826.1845249648904
FDQ26_CHUKWUDI045,2707.7361297023017
FDQ26_CHUKWUDI046,2668.2945898445323
FDQ26_CHUKWUDI049,2306.0748807028867
FDQ27_CHUKWUDI019,-153.46145445702132
FDQ31_CHUKWUDI018,1799.413827339653
FDQ31_CHUKWUDI027,6609.982764783432
FDQ31_CHUKWUDI035,3008.7245360552333
FDQ31_CHUKWUDI049,3555.3371370887617
FDQ32_CHUKWUDI027,8610.664057932212
FDQ32_CHUKWUDI035,4523.385009449441
FDQ34_CHUKWUDI017,4978.857779993443
FDQ34_CHUKWUDI019,-113.58730051328894
FDQ34_CHUKWUDI035,3490.2053989229025
FDQ34_CHUKWUDI045,4195.945322935237
FDQ36_CHUKWUDI017,2437.65084351541
FDQ36_CHUKWUDI018,-1419.2624272264075
FDQ36_CHUKWUDI019,-1274.8664779774845
FDQ36_CHUKWUDI035,710.1238196766935
FDQ36_CHUKWUDI045,1724.0399991427548
FDQ36_CHUKWUDI046,1966.3333752921317
FDQ36_CHUKWUDI049,1171.2485536772292
FDQ37_CHUKWUDI010,2010.0953416788252
FDQ37_CHUKWUDI013,7310.719678441645
FDQ39_CHUKWUDI010,2002.7694382499903
FDQ39_CHUKWUDI013,7229.310580937075
FDQ40_CHUKWUDI013,6847.1706805803115
FDQ44_CHUKWUDI035,4228.50269672065
FDQ45_CHUKWUDI010,2151.354231531499
FDQ45_CHUKWUDI013,7078.693430994055
FDQ46_CHUKWUDI035,3693.944403078989
FDQ46_CHUKWUDI045,4477.340696846368
FDQ47_CHUKWUDI017,2272.4081013241084
FDQ47_CHUKWUDI018,-1542.8563602374634
FDQ47_CHUKWUDI035,566.7548860479146
FDQ47_CHUKWUDI045,1641.064888438792
FDQ48_CHUKWUDI017,4883.3522423825925
FDQ48_CHUKWUDI018,2501.9487736521987
FDQ48_CHUKWUDI027,7088.487513724132
FDQ48_CHUKWUDI035,3412.7467288326006
FDQ51_CHUKWUDI017,3164.759514951613
FDQ51_CHUKWUDI027,4059.251312794746
FDQ51_CHUKWUDI035,1453.7752190077445
FDQ52_CHUKWUDI013,9241.371978059295
FDQ52_CHUKWUDI018,11146.477360001067
FDQ52_CHUKWUDI049,10707.852316664066
FDQ55_CHUKWUDI027,8285.461498871096
FDQ55_CHUKWUDI035,4138.986184259411
FDQ55_CHUKWUDI045,4886.59147046064
FDQ56_CHUKWUDI018,1405.5458116539521
FDQ56_CHUKWUDI027,5915.625543258502
FDQ56_CHUKWUDI035,2669.63034329121
FDQ56_CHUKWUDI046,3490.918836818193
FDQ56_CHUKWUDI049,3271.2135865301825
FDQ59_CHUKWUDI027,6419.58192290517
FDQ59_CHUKWUDI035,2818.079052515328
FDQ59_CHUKWUDI045,3719.604534713668
FDQ59_CHUKWUDI046,3727.6648819872644
FDR01_CHUKWUDI013,7661.082876429311
FDR02_CHUKWUDI045,4588.036005892558
FDR04_CHUKWUDI017,4887.862498721457
FDR04_CHUKWUDI018,2427.6948563411133
FDR04_CHUKWUDI027,7097.099841241725
FDR04_CHUKWUDI045,4065.2645657439716
FDR07_CHUKWUDI018,2221.1015218539396
FDR07_CHUKWUDI019,-464.947509593796
FDR07_CHUKWUDI027,6863.331593771931
FDR08_CHUKWUDI017,5375.980886287987
FDR08_CHUKWUDI035,3773.0195052942727
FDR08_CHUKWUDI045,4549.614688563743
FDR09_CHUKWUDI010,3054.3764834704343
FDR09_CHUKWUDI013,9762.94792659569
FDR09_CHUKWUDI018,11855.568837547093
FDR09_CHUKWUDI049,11272.859884510515
FDR12_CHUKWUDI013,6607.601980681997
FDR14_CHUKWUDI017,2942.014293765649
FDR14_CHUKWUDI019,-1322.0925469998037
FDR14_CHUKWUDI027,3990.9259245985886
FDR14_CHUKWUDI046,2183.84438166325
FDR20_CHUKWUDI017,3036.640473536565
FDR20_CHUKWUDI018,-513.0093212331412
FDR20_CHUKWUDI035,1373.441893750918
FDR20_CHUKWUDI045,2450.372721363674
FDR20_CHUKWUDI049,1753.019904127228
FDR21_CHUKWUDI013,6912.700819476391
FDR22_CHUKWUDI027,7933.47689381917
FDR22_CHUKWUDI045,4731.235957911471
FDR23_CHUKWUDI013,6741.71106009814
FDR24_CHUKWUDI017,4585.299506524578
FDR24_CHUKWUDI027,6482.750778437126
FDR24_CHUKWUDI035,3083.5572723344667
FDR24_CHUKWUDI045,3804.3028589366004
FDR25_CHUKWUDI018,12218.88596266217
FDR25_CHUKWUDI027,16814.526153086335
FDR25_CHUKWUDI045,9945.054159017862
FDR25_CHUKWUDI046,10863.057585942559
FDR26_CHUKWUDI010,1879.4070487348363
FDR26_CHUKWUDI013,6803.334519491764
FDR27_CHUKWUDI027,8974.57628705597
FDR32_CHUKWUDI013,8702.54555707192
FDR32_CHUKWUDI046,9487.003823812585
FDR33_CHUKWUDI017,5276.081299334532
FDR33_CHUKWUDI019,-69.35364212922286
FDR33_CHUKWUDI035,3730.5447315257043
FDR33_CHUKWUDI045,4535.281899960595
FDR34_CHUKWUDI018,10279.389701799606
FDR34_CHUKWUDI046,9600.751208913513
FDR34_CHUKWUDI049,10025.05585864652
FDR35_CHUKWUDI013,7462.619885609485
FDR35_CHUKWUDI046,8205.327329470776
FDR36_CHUKWUDI017,2554.331415255321
FDR36_CHUKWUDI035,1038.3686752751237
FDR36_CHUKWUDI045,2077.7515273534227
FDR37_CHUKWUDI010,1989.1143252307083
FDR37_CHUKWUDI013,7106.59507987008
FDR40_CHUKWUDI027,6050.814564428059
FDR40_CHUKWUDI049,3225.551816517487
FDR43_CHUKWUDI018,-1395.486024616519
FDR43_CHUKWUDI027,3111.889967904892
FDR43_CHUKWUDI035,678.7728504586266
FDR43_CHUKWUDI045,1738.2979606054723
FDR43_CHUKWUDI046,1625.8736780731706
FDR43_CHUKWUDI049,1161.062503034249
FDR44_CHUKWUDI027,8985.603576738271
FDR45_CHUKWUDI049,10337.486450148746
FDR47_CHUKWUDI010,2478.3358175223693
FDR49_CHUKWUDI018,-835.254476317321
FDR49_CHUKWUDI035,1007.0434581547743
FDR49_CHUKWUDI046,2088.956397708156
FDR52_CHUKWUDI010,2121.20785146486
FDR52_CHUKWUDI013,7383.984116584528
FDR55_CHUKWUDI013,7191.694539556396
FDR58_CHUKWUDI018,2153.6142087319167
FDR58_CHUKWUDI027,6831.1056082519935
FDR58_CHUKWUDI035,2997.1888087592088
FDR58_CHUKWUDI045,3897.971950462088
FDR59_CHUKWUDI010,3196.9038446045015
FDR59_CHUKWUDI013,9943.406715954421
FDR59_CHUKWUDI027,16993.71670122363
FDR59_CHUKWUDI035,9969.768087841221
FDR59_CHUKWUDI046,10784.198321100674
FDR59_CHUKWUDI049,11468.040604507434
FDR60_CHUKWUDI017,3908.9550797360716
FDR60_CHUKWUDI018,937.474743566825
FDR60_CHUKWUDI027,5582.427076237393
FDR60_CHUKWUDI035,2294.8282927493565
FDR60_CHUKWUDI046,3160.037681951304
FDS02_CHUKWUDI046,7942.698380429414
FDS03_CHUKWUDI018,215.26907830243
FDS03_CHUKWUDI019,-963.6270177442348
FDS03_CHUKWUDI027,5005.694571314845
FDS03_CHUKWUDI035,1889.6679284719285
FDS03_CHUKWUDI046,2754.773883192567
FDS09_CHUKWUDI017,3048.8409027579473
FDS09_CHUKWUDI019,-1136.5866035659565
FDS09_CHUKWUDI027,4256.245249973377
FDS09_CHUKWUDI045,2431.587384253042
FDS10_CHUKWUDI010,1940.8791871989379
FDS11_CHUKWUDI046,9275.979228450684
FDS12_CHUKWUDI035,4136.230362410191
FDS13_CHUKWUDI010,3003.2996614454314
FDS13_CHUKWUDI013,9870.321732186829
FDS13_CHUKWUDI018,12200.099468066823
FDS13_CHUKWUDI019,2595.782442831318
FDS13_CHUKWUDI045,9762.109200551757
FDS13_CHUKWUDI046,10883.769245902891
FDS15_CHUKWUDI017,5300.064288804773
FDS15_CHUKWUDI045,4473.921135900542
FDS19_CHUKWUDI017,4086.038965277723
FDS19_CHUKWUDI035,2475.703968420159
FDS19_CHUKWUDI045,3453.846220496227
FDS19_CHUKWUDI046,3401.8535507264314
FDS19_CHUKWUDI049,3119.0676533940714
FDS20_CHUKWUDI013,6960.111260724254
FDS21_CHUKWUDI018,449.74741689069197
FDS21_CHUKWUDI019,-814.0185550535098
FDS21_CHUKWUDI049,2591.375419703196
FDS22_CHUKWUDI045,2439.694690684788
FDS22_CHUKWUDI046,2227.4140979327494
FDS23_CHUKWUDI045,4870.037810899434
FDS24_CHUKWUDI018,1827.73188791133
FDS24_CHUKWUDI035,2985.9880395402433
FDS24_CHUKWUDI045,3781.6192431212403
FDS24_CHUKWUDI046,3892.2146923055407
FDS24_CHUKWUDI049,3574.0447347097797
FDS25_CHUKWUDI017,5245.636737969937
FDS25_CHUKWUDI027,7563.054297484225
FDS25_CHUKWUDI045,4348.632926067221
FDS26_CHUKWUDI010,3044.832667128998
FDS26_CHUKWUDI013,9727.831510129734
FDS26_CHUKWUDI049,11307.643647261313
FDS27_CHUKWUDI013,7620.697462504148
FDS27_CHUKWUDI046,8257.037543605082
FDS28_CHUKWUDI017,3351.5719452220947
FDS28_CHUKWUDI018,-7.928095611860044
FDS28_CHUKWUDI027,4703.208412470063
FDS28_CHUKWUDI035,1645.975684879697
FDS28_CHUKWUDI045,2624.233869837364
FDS28_CHUKWUDI049,2160.576626598253
FDS31_CHUKWUDI013,6919.732555257622
FDS32_CHUKWUDI027,9801.99484705599
FDS33_CHUKWUDI017,4452.730500807171
FDS33_CHUKWUDI018,2130.389969275333
FDS33_CHUKWUDI019,-518.3341171197826
FDS33_CHUKWUDI027,6285.718000876834
FDS33_CHUKWUDI045,3722.9074474603403
FDS33_CHUKWUDI046,3830.6573815164156
FDS34_CHUKWUDI027,7916.230044369935
FDS34_CHUKWUDI035,4030.725827634218
FDS34_CHUKWUDI045,4777.268945520744
FDS35_CHUKWUDI017,3399.6855269252555
FDS35_CHUKWUDI018,547.2120023902971
FDS35_CHUKWUDI027,4975.935601317324
FDS35_CHUKWUDI045,2739.739328273339
FDS35_CHUKWUDI046,2772.313453010982
FDS36_CHUKWUDI017,5379.376657038694
FDS36_CHUKWUDI035,3847.3639681678033
FDS36_CHUKWUDI045,4517.168429927668
FDS37_CHUKWUDI035,3933.728546735132
FDS37_CHUKWUDI045,4757.307474066154
FDS40_CHUKWUDI017,2580.0152006312273
FDS40_CHUKWUDI019,-1461.0389353549108
FDS40_CHUKWUDI027,3407.9454333008034
FDS40_CHUKWUDI045,1980.8695339361439
FDS40_CHUKWUDI049,1307.633957435377
FDS44_CHUKWUDI018,10623.575211170828
FDS44_CHUKWUDI046,9751.206999197253
FDS44_CHUKWUDI049,10288.903418559115
FDS45_CHUKWUDI017,5259.6326424162835
FDS45_CHUKWUDI019,-14.311428453191184
FDS45_CHUKWUDI035,3817.3966937522637
FDS45_CHUKWUDI045,4506.84578587662
FDS47_CHUKWUDI017,4212.9107937902445
FDS47_CHUKWUDI027,6723.66518034623
FDS47_CHUKWUDI035,2677.3723368453793
FDS47_CHUKWUDI045,3840.8768087661592
FDS47_CHUKWUDI046,3640.9548041175585
FDS47_CHUKWUDI049,3472.0846431794344
FDS49_CHUKWUDI017,4061.1994031692157
FDS49_CHUKWUDI018,1195.955730549409
FDS49_CHUKWUDI035,2589.767766842735
FDS49_CHUKWUDI045,3292.7639610184124
FDS50_CHUKWUDI046,9060.555538882269
FDS51_CHUKWUDI027,5174.742741711205
FDS51_CHUKWUDI046,2757.81365667074
FDS51_CHUKWUDI049,2332.5183681190247
FDS52_CHUKWUDI017,5066.018272695015
FDS52_CHUKWUDI018,2707.915333447745
FDS52_CHUKWUDI019,-214.8957472029142
FDS52_CHUKWUDI027,7350.233014664962
FDS52_CHUKWUDI035,3430.7712337942794
FDS52_CHUKWUDI045,4186.98635463859
FDS56_CHUKWUDI010,3260.810080834781
FDS56_CHUKWUDI013,9968.772950052167
FDS56_CHUKWUDI035,10057.663238426205
FDS56_CHUKWUDI046,10743.582938184496
FDS56_CHUKWUDI049,11456.826202488737
FDS57_CHUKWUDI027,9521.943119285046
FDS59_CHUKWUDI027,7840.166723698261
FDS59_CHUKWUDI035,3833.630804854678
FDS59_CHUKWUDI045,4637.911338776583
FDS60_CHUKWUDI013,6918.340315824491
FDT01_CHUKWUDI046,8675.025579780107
FDT02_CHUKWUDI017,2461.020860668039
FDT02_CHUKWUDI018,-1183.5656880286988
FDT02_CHUKWUDI035,727.9484695413848
FDT02_CHUKWUDI046,1753.7289221782703
FDT03_CHUKWUDI010,2088.3277987746987
FDT04_CHUKWUDI017,2482.775990736671
FDT04_CHUKWUDI018,-918.5112166324398
FDT04_CHUKWUDI035,868.2344130791025
FDT04_CHUKWUDI045,1924.0196850731736
FDT07_CHUKWUDI013,9717.550916719367
FDT07_CHUKWUDI018,11784.610311777564
FDT07_CHUKWUDI046,10474.276849935879
FDT07_CHUKWUDI049,11229.426869237563
FDT09_CHUKWUDI027,9345.070213608444
FDT10_CHUKWUDI017,3415.403694511042
FDT10_CHUKWUDI018,282.1295007606968
FDT10_CHUKWUDI045,2892.016435380443
FDT10_CHUKWUDI046,2703.224820413394
FDT11_CHUKWUDI010,2099.5541644828627
FDT12_CHUKWUDI010,2638.825485399342
FDT12_CHUKWUDI013,8625.017587718205
FDT12_CHUKWUDI018,10050.55553299631
FDT12_CHUKWUDI046,9334.321869668434
FDT13_CHUKWUDI010,2100.613782290602
FDT14_CHUKWUDI027,8270.648073480814
FDT14_CHUKWUDI035,4175.129533958621
FDT15_CHUKWUDI010,2060.2256877431646
FDT16_CHUKWUDI018,12073.220047264942
FDT16_CHUKWUDI046,10779.524646709324
FDT16_CHUKWUDI049,11435.105240453733
FDT19_CHUKWUDI013,6687.80956664402
FDT20_CHUKWUDI027,3484.9352703476325
FDT20_CHUKWUDI035,1166.8516053069616
FDT20_CHUKWUDI045,1915.4854794505518
FDT20_CHUKWUDI046,1783.1265206923708
FDT20_CHUKWUDI049,1299.7128674729029
FDT21_CHUKWUDI013,9316.52559701365
FDT21_CHUKWUDI018,11324.61289277533
FDT21_CHUKWUDI046,10213.722728200722
FDT21_CHUKWUDI049,10774.902373409364
FDT22_CHUKWUDI018,-47.64608189871069
FDT22_CHUKWUDI027,4569.346792451106
FDT22_CHUKWUDI035,1571.9442910625366
FDT22_CHUKWUDI045,2638.870686498354
FDT22_CHUKWUDI049,2101.449619545834
FDT23_CHUKWUDI018,1260.6035455905367
FDT23_CHUKWUDI045,3463.634225649177
FDT23_CHUKWUDI046,3410.486751381308
FDT23_CHUKWUDI049,3140.9772072195774
FDT24_CHUKWUDI018,1059.9131836327724
FDT24_CHUKWUDI027,5896.923686870374
FDT24_CHUKWUDI035,2373.9761568264803
FDT24_CHUKWUDI045,3213.2316412902437
FDT24_CHUKWUDI046,3484.535909849801
FDT24_CHUKWUDI049,3003.4493108052993
FDT25_CHUKWUDI035,4272.568678825861
FDT25_CHUKWUDI045,4876.7854819456115
FDT26_CHUKWUDI027,8435.603655941319
FDT26_CHUKWUDI035,4239.495356920408
FDT26_CHUKWUDI045,4967.47838130896
FDT27_CHUKWUDI013,8872.430326671223
FDT27_CHUKWUDI046,9695.269218392088
FDT31_CHUKWUDI013,7247.546403817018
FDT32_CHUKWUDI010,2123.5517678314354
FDT34_CHUKWUDI017,4934.922400511685
FDT34_CHUKWUDI035,3455.106395673007
FDT34_CHUKWUDI045,4047.110170930624
FDT36_CHUKWUDI018,-1328.3494556830265
FDT36_CHUKWUDI027,3056.3310651431093
FDT36_CHUKWUDI045,1722.014722104068
FDT36_CHUKWUDI046,1561.3579280537087
FDT37_CHUKWUDI013,9568.033055614913
FDT38_CHUKWUDI018,1611.173506320105
FDT38_CHUKWUDI045,3543.9231020341394
FDT38_CHUKWUDI049,3290.9437467232347
FDT40_CHUKWUDI027,8526.324729799526
FDT40_CHUKWUDI035,4435.808650411433
FDT40_CHUKWUDI045,4988.06140142295
FDT43_CHUKWUDI017,3094.28400854778
FDT43_CHUKWUDI018,-408.4442834240617
FDT43_CHUKWUDI035,1381.6711044472177
FDT43_CHUKWUDI045,2558.4553664650302
FDT43_CHUKWUDI046,2376.5912190356757
FDT43_CHUKWUDI049,1924.485821123817
FDT44_CHUKWUDI045,4678.559019984212
FDT45_CHUKWUDI018,-112.77826957555953
FDT45_CHUKWUDI035,1487.705556083005
FDT45_CHUKWUDI046,2427.6597775962437
FDT46_CHUKWUDI017,3120.212620193488
FDT46_CHUKWUDI018,-340.5697479293449
FDT46_CHUKWUDI019,-1139.6481149194296
FDT46_CHUKWUDI027,4218.270429724362
FDT46_CHUKWUDI035,1519.3590112288948
FDT46_CHUKWUDI045,2422.3065688670613
FDT47_CHUKWUDI027,7035.411128381151
FDT47_CHUKWUDI045,4110.568529114011
FDT48_CHUKWUDI013,7708.887298684684
FDT48_CHUKWUDI046,8145.08986250509
FDT49_CHUKWUDI017,4886.7161863488145
FDT49_CHUKWUDI027,7127.6276148224715
FDT49_CHUKWUDI035,3506.6924442446325
FDT49_CHUKWUDI045,4076.915621798602
FDT50_CHUKWUDI018,2205.082245826139
FDT50_CHUKWUDI027,6949.271020728163
FDT50_CHUKWUDI035,3212.453343631234
FDT50_CHUKWUDI045,4006.867840659572
FDT51_CHUKWUDI019,61.34589341946412
FDT52_CHUKWUDI018,11245.028102857294
FDT52_CHUKWUDI046,10149.198590917746
FDT52_CHUKWUDI049,10647.757295899093
FDT56_CHUKWUDI018,67.00827816687524
FDT56_CHUKWUDI027,4547.530211569858
FDT56_CHUKWUDI035,1661.3797083223471
FDT56_CHUKWUDI045,2584.417965141125
FDT57_CHUKWUDI010,2825.286602859851
FDT57_CHUKWUDI013,9010.10227632185
FDT57_CHUKWUDI049,10319.018774102791
FDT59_CHUKWUDI018,10240.498435822898
FDT59_CHUKWUDI049,9899.67144624563
FDT60_CHUKWUDI045,4936.823940408882
FDU02_CHUKWUDI013,8628.737154979026
FDU02_CHUKWUDI046,9352.93645414419
FDU02_CHUKWUDI049,9759.948688766453
FDU04_CHUKWUDI035,4282.660049096448
FDU08_CHUKWUDI018,2350.802952652797
FDU08_CHUKWUDI027,7391.39342235832
FDU08_CHUKWUDI035,3426.0494437061716
FDU09_CHUKWUDI027,4466.983750388259
FDU09_CHUKWUDI049,2128.1701069724513
FDU10_CHUKWUDI017,2683.9472993072122
FDU10_CHUKWUDI018,-1018.5294083874905
FDU10_CHUKWUDI049,1402.965452724602
FDU11_CHUKWUDI027,8229.60133752157
FDU11_CHUKWUDI035,4102.19905358681
FDU11_CHUKWUDI045,4705.896319552441
FDU12_CHUKWUDI010,3198.2848599908175
FDU12_CHUKWUDI013,9925.180811583414
FDU12_CHUKWUDI018,12318.538587562041
FDU12_CHUKWUDI027,16905.71563241072
FDU12_CHUKWUDI035,10158.861803875421
FDU12_CHUKWUDI045,9992.384459102643
FDU12_CHUKWUDI046,10785.780800222652
FDU12_CHUKWUDI049,11392.166070941603
FDU14_CHUKWUDI010,2993.532609108137
FDU14_CHUKWUDI046,10193.018390861806
FDU15_CHUKWUDI017,2715.899835746968
FDU15_CHUKWUDI045,2181.9192277326947
FDU15_CHUKWUDI046,1851.5826792642474
FDU15_CHUKWUDI049,1402.3612183727091
FDU16_CHUKWUDI045,3763.1207571445266
FDU16_CHUKWUDI049,3361.7873188427184
FDU19_CHUKWUDI013,6744.666662435862
FDU20_CHUKWUDI027,8631.132901143283
FDU20_CHUKWUDI035,4371.038741012686
FDU20_CHUKWUDI045,5124.327526526176
FDU21_CHUKWUDI017,2531.0843203691766
FDU21_CHUKWUDI019,-1394.936463154154
FDU21_CHUKWUDI027,3161.4543389934115
FDU21_CHUKWUDI035,804.113642199547
FDU21_CHUKWUDI045,1862.3797386746155
FDU21_CHUKWUDI049,1216.6134925162187
FDU22_CHUKWUDI035,4075.3552448466653
FDU24_CHUKWUDI017,4500.3072682790225
FDU24_CHUKWUDI019,-477.1705911658937
FDU24_CHUKWUDI027,6640.372430122457
FDU25_CHUKWUDI017,3305.72011390212
FDU25_CHUKWUDI018,313.8254720220575
FDU25_CHUKWUDI027,4538.326800216455
FDU25_CHUKWUDI035,1636.1165474732406
FDU25_CHUKWUDI045,2669.915491386084
FDU25_CHUKWUDI046,2548.7466562322807
FDU25_CHUKWUDI049,2212.4824852705933
FDU26_CHUKWUDI027,8388.663540743291
FDU26_CHUKWUDI035,4199.0906715263845
FDU27_CHUKWUDI017,2790.152982935426
FDU27_CHUKWUDI027,3717.1585232403595
FDU27_CHUKWUDI049,1752.496890744078
FDU31_CHUKWUDI046,9084.168952828273
FDU32_CHUKWUDI027,8418.88546451996
FDU32_CHUKWUDI035,4233.252799500129
FDU33_CHUKWUDI018,-678.1850331717869
FDU33_CHUKWUDI019,-1274.3162169007119
FDU33_CHUKWUDI027,3761.6432630432537
FDU33_CHUKWUDI035,1199.2970764326164
FDU33_CHUKWUDI049,1677.9240701571107
FDU34_CHUKWUDI027,8863.52811208181
FDU34_CHUKWUDI045,5062.60296385258
FDU35_CHUKWUDI027,6960.46781257831
FDU35_CHUKWUDI045,4195.8860920279985
FDU36_CHUKWUDI018,2472.524710200727
FDU36_CHUKWUDI019,-355.23394250369165
FDU36_CHUKWUDI027,7229.8470235525165
FDU36_CHUKWUDI035,3233.1007183816982
FDU37_CHUKWUDI018,1218.8408203010913
FDU37_CHUKWUDI027,5871.302770555252
FDU37_CHUKWUDI035,2473.3222230995307
FDU37_CHUKWUDI046,3617.952002804959
FDU38_CHUKWUDI010,1973.7752160272794
FDU38_CHUKWUDI013,7224.796905225143
FDU39_CHUKWUDI017,3335.062103718519
FDU39_CHUKWUDI018,84.41559918993153
FDU39_CHUKWUDI027,4665.838623770047
FDU39_CHUKWUDI035,1808.1495285320561
FDU39_CHUKWUDI045,2723.977644609753
FDU39_CHUKWUDI046,2899.235564251081
FDU40_CHUKWUDI010,2120.102548597497
FDU40_CHUKWUDI013,7332.087369553628
FDU43_CHUKWUDI013,9129.52893210575
FDU45_CHUKWUDI027,8213.681399414549
FDU46_CHUKWUDI017,4603.452621883131
FDU46_CHUKWUDI027,6477.401828835951
FDU46_CHUKWUDI045,3815.8063497313997
FDU46_CHUKWUDI046,3941.419081141241
FDU46_CHUKWUDI049,3680.763046977343
FDU49_CHUKWUDI018,1820.0609468561597
FDU49_CHUKWUDI035,2942.4168576917145
FDU49_CHUKWUDI045,3825.3804373978637
FDU49_CHUKWUDI049,3537.256700491067
FDU50_CHUKWUDI027,7935.7479652491165
FDU50_CHUKWUDI045,4753.103742389707
FDU51_CHUKWUDI013,6913.986845113686
FDU55_CHUKWUDI018,12009.836048718658
FDU55_CHUKWUDI049,11275.252029756783
FDU56_CHUKWUDI013,7066.913013318786
FDU58_CHUKWUDI010,2174.466915303725
FDV02_CHUKWUDI013,6471.500994134345
FDV07_CHUKWUDI017,5389.347678278224
FDV07_CHUKWUDI027,7822.6769140067045
FDV07_CHUKWUDI045,4544.7433849979425
FDV08_CHUKWUDI018,-1058.759793113335
FDV08_CHUKWUDI027,3783.2111422563903
FDV08_CHUKWUDI045,2061.5902511044405
FDV10_CHUKWUDI017,2851.950800926541
FDV10_CHUKWUDI019,-1272.6689255668316
FDV10_CHUKWUDI035,1111.859794599004
FDV10_CHUKWUDI045,2303.434513341752
FDV10_CHUKWUDI046,2145.483482505195
FDV12_CHUKWUDI017,4994.345538794878
FDV12_CHUKWUDI018,2572.594972333405
FDV12_CHUKWUDI035,3358.9579627973726
FDV13_CHUKWUDI018,2032.8522796983598
FDV13_CHUKWUDI027,6559.067976802937
FDV13_CHUKWUDI049,3646.650893816375
FDV14_CHUKWUDI035,2958.6817971477285
